Id;ActivityDate;TotalSteps;TotalDistance;TrackerDistance;LoggedActivitiesDistance;VeryActiveDistance;ModeratelyActiveDistance;LightActiveDistance;SedentaryActiveDistance;VeryActiveMinutes;FairlyActiveMinutes;LightlyActiveMinutes;SedentaryMinutes;Calories
8378563200;04/02/2016;3358;266.000.008.583.069;266.000.008.583.069;0;0;0;266.000.008.583.069;0;0;0;144;657;2702
8378563200;04/03/2016;9152;726.000.022.888.184;726.000.022.888.184;0;199.000.000.953.674;0.819999992847443;444.999.980.926.514;0;25;13;243;600;3304
8378563200;04/04/2016;13935;110.500.001.907.349;110.500.001.907.349;20.921.471.118.927;409.000.015.258.789;0.790000021457672;617.000.007.629.395;0;105;16;220;658;4234
8378563200;04/05/2016;12846;101.899.995.803.833;101.899.995.803.833;225.308.108.329.773;5;0.75;444.000.005.722.046;0;113;15;189;686;4128
8378563200;04/06/2016;9124;723.999.977.111.816;723.999.977.111.816;20.921.471.118.927;0;0.25;698.999.977.111.816;0;55;6;230;728;3798
8378563200;04/07/2016;9725;771.000.003.814.697;771.000.003.814.697;225.308.108.329.773;241.000.008.583.069;0.529999971389771;476.999.998.092.651;0;83;11;181;670;3839
8378563200;04/08/2016;8350;661.999.988.555.908;661.999.988.555.908;20.921.471.118.927;149.000.000.953.674;0.529999971389771;46.100.001.335.144;0;72;10;167;868;3713
8378563200;04/09/2016;2240;177.999.997.138.977;177.999.997.138.977;0;0;0;177.999.997.138.977;0;0;0;110;843;2606
8378563200;04/10/2016;2631;208.999.991.416.931;208.999.991.416.931;0;0;0;208.999.991.416.931;0;0;0;117;727;2624
8378563200;04/11/2016;8837;701.000.022.888.184;701.000.022.888.184;20.921.471.118.927;153.999.996.185.303;0.879999995231628;459.000.015.258.789;0;74;17;182;811;3775
8378563200;04/12/2016;3246;25.699.999.332.428;25.699.999.332.428;225.308.108.329.773;0.829999983310699;0.709999978542328;102.999.997.138.977;0;65;15;49;243;1882
8583815059;04/01/2016;2174;170.000.004.768.372;170.000.004.768.372;0;0;0;170.000.004.768.372;0;0;0;112;1328;2360
8583815059;04/02/2016;3494;273.000.001.907.349;273.000.001.907.349;0;0;0;269.000.005.722.046;0;0;0;166;1274;2517
8583815059;04/03/2016;2380;186.000.001.430.511;186.000.001.430.511;0;0;0;186.000.001.430.511;0;0;0;131;1309;2400
8583815059;04/04/2016;3159;246.000.003.814.697;246.000.003.814.697;0;0;0;246.000.003.814.697;0;0;0;147;1293;2462
8583815059;04/05/2016;6835;532.999.992.370.605;532.999.992.370.605;0;0.370000004768372;0.730000019073486;423.999.977.111.816;0;5;15;212;1208;2786
8583815059;04/06/2016;2098;163.999.998.569.489;163.999.998.569.489;0;0;0;162.999.999.523.163;0;0;0;112;1328;2354
8583815059;04/07/2016;2816;220.000.004.768.372;220.000.004.768.372;0;0;0;220.000.004.768.372;0;0;0;138;1302;2437
8583815059;04/08/2016;1408;110.000.002.384.186;110.000.002.384.186;0;0;0;110.000.002.384.186;0;0;0;79;1052;1814
8792009665;04/01/2016;4592;294.000.005.722.046;294.000.005.722.046;0;0.100000001490116;0.140000000596046;270.000.004.768.372;0;4;8;176;748;2260
8792009665;04/02/2016;8452;540.999.984.741.211;540.999.984.741.211;0;0.259999990463257;0.389999985694885;476.000.022.888.184;0;9;24;328;1079;3004
8792009665;04/03/2016;7238;463.000.011.444.092;463.000.011.444.092;0;0.109999999403954;0.230000004172325;428.999.996.185.303;0;2;6;279;636;2667
8792009665;04/04/2016;3821;245.000.004.768.372;245.000.004.768.372;0;0;0.219999998807907;223.000.001.907.349;0;0;9;161;675;2229
8792009665;04/05/2016;2332;149.000.000.953.674;149.000.000.953.674;0;0.00999999977648258;0.180000007152557;129.999.995.231.628;0;1;10;111;904;2100
8792009665;04/06/2016;2121;136.000.001.430.511;136.000.001.430.511;0;0;0;136.000.001.430.511;0;0;0;122;855;2114
8792009665;04/07/2016;1291;0.829999983310699;0.829999983310699;0;0;0;0.829999983310699;0;0;0;77;888;1961
8792009665;04/08/2016;1467;0.939999997615814;0.939999997615814;0;0.100000001490116;0.209999993443489;0.629999995231628;0;2;8;71;912;1953
8792009665;04/09/2016;1022;0.649999976158142;0.649999976158142;0;0;0;0.649999976158142;0;0;0;63;739;1890
8792009665;04/10/2016;4605;295.000.004.768.372;295.000.004.768.372;0;0;0;295.000.004.768.372;0;0;0;179;1261;2253
8792009665;04/11/2016;178;0.109999999403954;0.109999999403954;0;0;0;0.109999999403954;0;0;0;12;1428;1725
8792009665;04/12/2016;20;0.00999999977648258;0.00999999977648258;0;0;0;0.00999999977648258;0;0;0;6;598;728
8877689391;04/01/2016;18700;158.199.996.948.242;158.199.996.948.242;0;869.999.980.926.514;0.159999996423721;690.999.984.741.211;0;67;3;247;1123;3527
8877689391;04/02/2016;27572;233.899.993.896.484;233.899.993.896.484;0;147.200.002.670.288;121.000.003.814.697;734.000.015.258.789;0.00999999977648258;116;24;260;1040;4220
8877689391;04/03/2016;15260;81.899.995.803.833;81.899.995.803.833;0;179.999.995.231.628;0.75;557.000.017.166.138;0;106;17;259;1058;3864
8877689391;04/04/2016;20779;184.099.998.474.121;184.099.998.474.121;0;117.299.995.422.363;0.649999976158142;6;0;78;16;208;1138;3662
8877689391;04/05/2016;10695;811.999.988.555.908;811.999.988.555.908;0;0.769999980926514;0.180000007152557;709.000.015.258.789;0.00999999977648258;10;3;246;1181;2834
8877689391;04/06/2016;24136;209.099.998.474.121;209.099.998.474.121;0;122.200.002.670.288;0.540000021457672;807.999.992.370.605;0;87;16;318;1019;4039
8877689391;04/07/2016;10910;842.000.007.629.395;842.000.007.629.395;0;296.000.003.814.697;0.389999985694885;503.000.020.980.835;0;32;11;212;1185;2947
8877689391;04/08/2016;23014;203.899.993.896.484;203.899.993.896.484;0;111.000.003.814.697;0.629999995231628;861.999.988.555.908;0;70;29;359;982;4196
8877689391;04/09/2016;16470;806.999.969.482.422;806.999.969.482.422;0;0;0.0199999995529652;802.000.045.776.367;0;90;9;289;1052;3841
8877689391;04/10/2016;28497;275.300.006.866.455;275.300.006.866.455;0;219.200.000.762.939;112.000.000.476.837;446.000.003.814.697;0;128;46;211;1055;4526
8877689391;04/11/2016;10622;80.600.004.196.167;80.600.004.196.167;0;147.000.002.861.023;0.150000005960464;636.999.988.555.908;0.00999999977648258;18;7;225;1190;2820
8877689391;04/12/2016;2350;177.999.997.138.977;177.999.997.138.977;0;0;0;177.999.997.138.977;0;0;0;58;531;938
